uniprot_id	bulk_abundance	new_single_cell_F1	new_single_cell_F3	new_single_cell_F5	new_single_cell_F7	new_single_cell_F9	new_single_cell_F11	new_single_cell_F13	new_single_cell_F15	new_single_cell_F17	new_single_cell_F19	old_single_cell_F3	old_single_cell_F4	old_single_cell_F5	query_id	score
Q16270	170226.642263077	True	False	True	False	True	True	True	True	False	True	False	False	False	Q16270	5.0
Q16288	4040.10625605044	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16288	5.0
Q16342	18108.5193880629	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16342	5.0
Q16348	359.06222905117	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16348	5.0
Q16352	35605.9215626738	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16352	5.0
Q16363	19167.3288727633	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16363	5.0
Q16394	4563.35379107112	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16394	5.0
Q16401	732419.952242731	True	True	True	True	True	True	True	True	True	True	True	True	False	Q16401	5.0
Q16473	2645.42557787425	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16473	3.0
Q16512	48632.7308641124	True	True	True	True	True	True	True	True	False	True	False	False	False	Q16512	5.0
Q16513	170203.624665584	True	False	True	False	True	True	True	False	False	True	False	False	False	Q16513	5.0
Q16514	55758.4036081585	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16514	5.0
Q16526	7973.29577174363	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16526	5.0
Q16527	881401.352019322	False	True	True	True	True	False	True	True	True	True	False	False	False	Q16527	5.0
Q16531	988548.268351501	True	True	True	True	True	True	True	True	True	True	True	True	True	Q16531	5.0
Q16533	12075.356545991	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16533	5.0
Q16537	90194.4557782256	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16537	5.0
Q16539	309914.687051672	False	False	False	False	False	False	True	False	False	False	True	False	False	Q16539	5.0
Q16540	244741.50863715	False	True	True	False	False	False	True	False	False	False	False	False	False	Q16540	5.0
Q16543	1223155.13080386	True	True	True	True	True	True	True	True	True	True	False	False	True	Q16543	5.0
Q16549	1650.31133835843	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16549	5.0
Q16555	1073540.7470962	True	True	True	True	True	True	True	True	True	True	True	True	False	Q16555	5.0
Q16560	8766.25200539422	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16560	5.0
Q16563	22666.5791317106	True	True	True	True	True	True	True	True	True	True	True	True	False	Q16563	5.0
Q16566	10777.4903989271	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16566	5.0
Q16576	2744848.50109822	True	True	True	True	True	True	True	True	True	True	True	True	False	Q16576	5.0
Q16584	1239.0948170681	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16584	5.0
Q16585	6856.94229330954	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16585	5.0
Q16587	694.203354661347	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16587	5.0
Q16594	25645.0290932407	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16594	5.0
Q16595	75687.614957956	False	False	False	True	False	False	False	False	False	False	False	False	False	Q16595	5.0
Q16600	3062.66237779238	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16600	5.0
Q16602	2891.64322911294	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16602	5.0
Q16610	2951.37389460854	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16610	5.0
Q16611	21178.2516544879	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16611	5.0
Q16623	5284.03452544675	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16623	5.0
Q16625	2459.42629883263	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16625	5.0
Q16626	219403.739307911	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16626	3.0
Q16629	1630911.87040097	True	True	True	True	True	True	True	True	True	True	True	True	True	Q16629	5.0
Q16630	443963.420454364	True	True	True	True	True	True	True	True	True	True	True	True	False	Q16630	5.0
Q16635	4350.55610224384	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16635	5.0
Q16637	313091.115505773	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16637	5.0
Q16643	664460.495643212	True	True	True	True	True	True	True	True	True	True	True	True	False	Q16643	5.0
Q16644	84457.3196029745	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16644	5.0
Q16649	6083.33742824031	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16649	5.0
Q16654	16737.4216200183	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16654	5.0
Q16656	92772.4266974963	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16656	5.0
Q16658	2926514.88931557	True	True	True	True	True	True	True	True	True	True	True	True	True	Q16658	5.0
Q16659	2608.02752650067	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16659	5.0
Q16665	4306.70757901875	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16665	5.0
Q16666	78098.7082953986	False	True	True	True	True	True	True	True	True	False	False	False	False	Q16666	5.0
Q16667	2391.12557161708	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16667	5.0
Q16670	8197.82996246206	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16670	5.0
Q16678	1924.37570422565	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16678	5.0
Q16695	471823.603348568	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16695	5.0
Q16698	295936.162818723	True	True	True	True	True	True	True	True	True	True	True	True	False	Q16698	5.0
Q16706	63240.8491133534	False	False	False	False	False	False	True	False	False	False	False	False	False	Q16706	5.0
Q16718	1012556.20392229	False	False	False	False	False	True	True	True	False	False	False	False	False	Q16718	5.0
Q16719	825295.958128946	True	True	True	True	True	True	True	True	True	True	True	True	False	Q16719	5.0
Q16720	5825.75392560137	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16720	5.0
Q16739	164408.59223538	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16739	5.0
Q16740	423742.461056334	True	True	True	True	True	True	True	True	True	True	False	False	False	Q16740	5.0
Q16760	11533.3814260465	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16760	5.0
Q16762	170312.958253678	True	True	True	True	True	True	True	True	True	True	False	False	False	Q16762	5.0
Q16763	215696.81261315	True	True	False	False	False	True	True	False	True	True	False	False	False	Q16763	5.0
Q16769	1482.55009702537	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16769	5.0
Q16772	1394.6862866239	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16772	5.0
Q16773	55479.8906784871	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16773	5.0
Q16774	314098.135396113	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16774	5.0
Q16775	204511.353729625	True	True	True	True	True	False	True	True	True	True	False	False	False	Q16775	5.0
Q16777	30405.9245788061	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16777	5.0
Q16787	1695.61567177906	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16787	5.0
Q16790	5087.55051812968	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16790	5.0
Q16795	285107.471353067	True	True	True	True	True	True	True	False	True	True	False	False	False	Q16795	5.0
Q16798	15468.2153027642	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16798	5.0
Q16799	827.559074235755	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16799	5.0
Q16816	784.281279080318	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16816	5.0
Q16820	6815.51061782129	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16820	5.0
Q16822	153134.582485673	False	True	True	True	True	True	False	False	False	True	False	False	False	Q16822	5.0
Q16825	3894.86521586654	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16825	5.0
Q16827	3184.86327469417	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16827	5.0
Q16829	2303.88887711677	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16829	5.0
Q16831	26813.1993201621	False	False	True	False	False	False	False	False	False	False	False	False	False	Q16831	5.0
Q16832	1401.42642339091	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16832	5.0
Q16836	1901023.37698702	True	True	True	True	True	True	True	True	True	True	False	True	True	Q16836	5.0
Q16842	2462.74696691996	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16842	5.0
Q16849	4845.95234429739	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16849	5.0
Q16850	139175.903244364	True	True	True	True	True	True	True	True	True	True	False	True	False	Q16850	5.0
Q16851	607549.485840567	True	True	True	True	True	True	True	True	True	True	True	True	True	Q16851	5.0
Q16853	234635.634449226	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16853	5.0
Q16854	31367.2309842483	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16854	5.0
Q16864	295786.355667509	False	False	True	True	False	False	False	True	False	True	False	False	False	Q16864	5.0
Q16875	11406.8826962528	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16875	5.0
Q16877	2122.22248889943	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16877	5.0
Q16878	307756.787286658	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16878	5.0
Q16880	65634.6792526758	False	False	False	False	False	False	False	False	False	False	False	False	False	Q16880	5.0
Q16881	2540337.1473686	True	True	True	True	True	True	True	True	True	True	True	True	True	Q16881	5.0
Q16890	628322.86757844	True	False	True	True	True	True	True	True	True	True	False	False	False	Q16890	5.0
Q16891	1167625.17685083	True	True	True	True	True	True	True	True	True	True	True	True	True	Q16891	5.0
Q17R31	62745.9707672436	False	False	False	False	False	False	False	False	False	False	False	False	False	Q17R31	3.0
Q17R89	2371.33043777268	False	False	False	False	False	False	False	False	False	False	False	False	False	Q17R89	5.0
Q17R98	2106.34034662892	False	False	False	False	False	False	False	False	False	False	False	False	False	Q17R98	5.0
Q17RB0	43667.8350847674	False	False	False	False	False	False	False	False	False	False	False	False	False	Q17RB0	4.0
Q17RB8	1722.07311292247	False	False	False	False	False	False	False	False	False	False	False	False	False	Q17RB8	5.0
Q17RC7	14003.1167417036	False	False	False	False	False	False	False	False	False	False	False	False	False	Q17RC7	3.0
Q17RM4	2155.89043672459	False	False	False	False	False	False	False	False	False	False	False	False	False	Q17RM4	2.0
Q17RN3	6069.92669675442	False	False	False	False	False	False	False	False	False	False	False	False	False	Q17RN3	4.0
Q17RP2	303.423724558509	False	False	False	False	False	False	False	False	False	False	False	False	False	Q17RP2	2.0
Q17RS7	929.335498799506	False	False	False	False	False	False	False	False	False	False	False	False	False	Q17RS7	5.0
Q17RY0	16294.1572656389	False	False	False	False	False	False	False	False	False	False	False	False	False	Q17RY0	5.0
Q17RY6	30207.5478755694	False	False	False	False	False	False	False	False	False	False	False	False	False	Q17RY6	4.0
Q18PE1	835.423701026083	False	False	False	False	False	False	False	False	False	False	False	False	False	Q18PE1	5.0
Q19AV6	12525.4560060756	False	False	False	False	False	False	False	False	False	False	False	False	False	Q19AV6	4.0
Q1ED39	147082.447983377	True	False	False	True	False	False	False	False	False	False	False	False	False	Q1ED39	3.0
Q1HG44	724.536240006143	False	False	False	False	False	False	False	False	False	False	False	False	False	Q1HG44	5.0
Q1JUQ5	12522.4556207342	False	False	False	False	False	False	False	False	False	False	False	False	False	Q1JUQ5	2.0
Q1KMD3	1184082.75905867	True	True	True	True	True	True	True	True	True	True	True	True	True	Q1KMD3	3.0
Q1L5Z9	6549.37211788499	False	False	False	False	False	False	False	False	False	False	False	False	False	Q1L5Z9	5.0
Q1MSJ5	2996.70818258456	False	False	False	False	False	False	False	False	False	False	False	False	False	Q1MSJ5	5.0
Q1RLN5	819.88682271798	False	False	False	False	False	False	False	False	False	False	False	False	False	Q1RLN5	1.0
Q1RMZ1	2116.33966771241	False	False	False	False	False	False	False	False	False	False	False	False	False	Q1RMZ1	5.0
Q1W6H9	433.444378399839	False	False	False	False	False	False	False	False	False	False	False	False	False	Q1W6H9	5.0
Q1ZZU3	10611.1124444971	False	False	False	False	False	False	False	False	False	False	False	False	False	Q1ZZU3	4.0
